State,StateName,DistrictName,Phone,Website,Address,City,StateAbbr,Zip,NCES_ID,Type,LowestGrade,HighestGrade,Superintendent
AK,ALASKA,Yupiit School District,(907)825-3600,http://www.yupiit.org,1st Main St,Akiachak,AK,99551,0200004,Regular public school district that is not a component of a supervisory union,KG,12,
AK,ALASKA,Kashunamiut School District,(907)858-7713,http://www.chevakschool.org,985 KSD Way,Chevak,AK,99563,0200005,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Mount Edgecumbe,(907)966-3201,http://www.mehs.us,1330 Seward Ave,Sitka,AK,99835,0200006,State operated agency,09,12,
AK,ALASKA,Aleutians East Borough School District,(907)383-5222,http://www.aebsd.org,100 Mossberry Ln,Sand Point,AK,99661,0200007,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Aleutian Region School District,(907)277-2648,http://www.aleutregion.org,118 E International Airport Rd,Anchorage,AK,99518,0200010,Regular public school district that is not a component of a supervisory union,KG,12,
AK,ALASKA,Bering Strait School District,(907)624-4261,http://www.bssd.org,225 Main St,Unalakleet,AK,99684,0200020,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Bristol Bay Borough School District,(907)246-4225,http://www.bbbsd.net,# 2 School Rd N,Naknek,AK,99633,0200030,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Alaska Gateway School District,(907)883-5151,http://www.agsd.us,1313.5 Alaska Hwy,Tok,AK,99780,0200050,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Cordova City School District,(907)424-3265,http://www.cordovasd.org,675 Second St,Cordova,AK,99574,0200060,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Copper River School District,(907)822-3234,http://www.crsd.us,1976 Aurora Dr,Glennallen,AK,99588,0200070,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Craig City School District,(907)826-3274,http://www.ccsd.k12.ak.us,100 School Rd,Craig,AK,99921,0200090,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Delta/Greely School District,(907)895-4657,http://www.dgsd.us,1664 N Clearwater,Delta Junction,AK,99737,0200100,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Dillingham City School District,(907)842-5223,http://www.dlgsd.org,565 Seward St,Dillingham,AK,99576,0200120,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Galena City School District,(907)656-1883,http://www.galenaalaska.org,299 Antoski Ave,Galena,AK,99741,0200130,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Ketchikan Gateway Borough School District,(907)247-2109,http://www.kgbsd.org,2610 Fourth Ave,Ketchikan,AK,99901,0200150,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Anchorage School District,(907)742-4000,http://www.asdk12.org,5530 E Northern Lights Blvd,Anchorage,AK,99504,0200180,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Juneau Borough School District,(907)523-1702,http://www.juneauschools.org,1208 Glacier Ave,Juneau,AK,99801,0200210,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Sitka School District,(907)747-8622,http://www.sitkaschools.org,300 Kostrometinoff St,Sitka,AK,99835,0200240,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Haines Borough School District,(907)766-6725,http://www.hbsd.net,604 Haines Hwy,Haines,AK,99827,0200270,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Hoonah City School District,(907)945-3613,http://www.hoonahschools.org,366 Garteeni Hwy,Hoonah,AK,99829,0200300,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Hydaburg City School District,(907)285-3491,http://www.hydaburg.k12.ak.us,100 Totem Pole Ln,Hydaburg,AK,99922,0200330,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Kake City School District,(907)785-3741,http://www.kakeschools.com,175 Library Place,Kake,AK,99830,0200360,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Kenai Peninsula Borough School District,(907)714-8888,http://www.kpbsd.k12.ak.us,148 N Binkley St,Soldotna,AK,99669,0200390,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Klawock City School District,(907)755-2917,http://www.klawockschool.com,715 Bayview Blvd,Klawock,AK,99925,0200450,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Kodiak Island Borough School District,(907)486-7550,http://www.kibsd.org,722 Mill Bay Rd,Kodiak,AK,99615,0200480,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Lake and Peninsula Borough School District,(907)246-4280,http://www.lpsd.com,101 Jensen Dr,King Salmon,AK,99613,0200485,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Matanuska-Susitna Borough School District,(907)746-9200,http://www.matsuk12.us,501 N Gulkana St,Palmer,AK,99645,0200510,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Iditarod Area School District,(907)574-0207,http://www.iditarodsd.org,90 Chinana Ave,McGrath,AK,99627,0200520,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Annette Island School District,(907)886-6332,http://www.aisdk12.org,89A 4th Ave,Metlakatla,AK,99926,0200525,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Nenana City School District,(907)832-5464,http://www.nenanalynx.org,406 E 2nd St,Nenana,AK,99760,0200540,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Nome Public Schools,(907)443-2231,http://www.nomeschools.org,Mile 3.5 Nome-Teller Hwy,Nome,AK,99762,0200570,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Fairbanks North Star Borough School District,(907)452-2000,http://www.k12northstar.org,520 Fifth Ave,Fairbanks,AK,99701,0200600,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,North Slope Borough School District,(907)852-5311,http://www.nsbsd.org,829 Aivik St,Utqiagvik,AK,99723,0200610,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Northwest Arctic Borough School District,(907)442-1802,http://www.nwarctic.org,776 Third Ave,Kotzebue,AK,99752,0200625,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Pelican City School District,(907)735-2236,http://www.pelicanschool.org,14 Chum Way,Pelican,AK,99832,0200630,Regular public school district that is not a component of a supervisory union,KG,12,
AK,ALASKA,Petersburg Borough School District,(907)526-7656,http://www.pcsd.us,201 Charles W St,Petersburg,AK,99833,0200660,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Pribilof School District,(907)546-3327,http://www.pribilofsd.org,930 Tolstoi Blvd,St. Paul Island,AK,99660,0200670,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Saint Mary's School District,(907)438-2411,http://www.smcsd.us,1 Dixon Circle,Saint Mary's,AK,99658,0200680,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Skagway School District,(907)983-2960,http://www.skagwayschool.org,1563 Main St,Skagway,AK,99840,0200690,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Southeast Island School District,(907)828-8254,http://www.sisd.org,1010 Sandy Beach Rd,Thorne Bay,AK,99919,0200700,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Southwest Region School District,(907)842-5287,http://www.swrsd.org,574 Kenny Wren Rd,Dillingham,AK,99576,0200710,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Unalaska City School District,(907)581-3151,http://www.ucsd.net,55 E Broadway St,Unalaska,AK,99685,0200720,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Chatham School District,(907)788-3302,http://www.chathamsd.org,500 Big Dog Salmon Way,Angoon,AK,99820,0200730,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Kuspuk School District,(907)675-4250,http://www.kuspuk.org,100 Boundary Ave,Aniak,AK,99557,0200760,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Denali Borough School District,(907)683-2278,http://www.dbsd.org,1 Suntrana St,Healy,AK,99743,0200770,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Yukon Flats School District,(907)662-2515,http://yfsd.org,123 Hill St,Ft. Yukon,AK,99740,0200775,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Valdez City School District,(907)835-4357,http://www.valdezcityschools.org,1112 W Klutina,Valdez,AK,99686,0200780,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Chugach School District,(907)522-7400,http://chugachschooldistrict.com,9312 Vanguard Dr Ste 100,Anchorage,AK,99507,0200800,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Wrangell Public School District,(907)874-2347,http://www.wpsd.us/,350 Bennett St,Wrangell,AK,99929,0200810,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Yakutat School District,(907)784-3317,http://www.yakutatschools.org,429 Forest Hwy,Yakutat,AK,99689,0200840,Regular public school district that is not a component of a supervisory union,PK,12,
AK,ALASKA,Yukon-Koyukuk School District,(907)374-9416,http://www.yksd.com,4762 Old Airport Way,Fairbanks,AK,99709,0200862,Regular public school district that is not a component of a supervisory union,PK,12,
AZ,ARIZONA,Cave Creek Unified District (4244),(480)575-2000,http://www.ccusd93.org,33016 N 60TH ST,SCOTTSDALE,AZ,85266,0400001,Regular public school district that is not a component of a supervisory union,PK,12,
AZ,ARIZONA,Chino Valley Unified District (4474),(928)636-2458,http://www.chinovalleyschools.com/,650 E CENTER ST,CHINO VALLEY,AZ,86323,0400003,Regular public school district that is not a component of a supervisory union,PK,12,
AZ,ARIZONA,Clarkdale-Jerome Elementary District (4486),(928)634-5035,http://www.cjsd.k12.az.us/,1615 MAIN ST,CLARKDALE,AZ,86324,0400004,Regular public school district that is not a component of a supervisory union,PK,08,
AZ,ARIZONA,Salome Consolidated Elementary District (4514),(928)859-3339,http://www.salomek8.org,38128 Saguaro & Main,Salome,AZ,85348,0400005,Regular public school district that is not a component of a supervisory union,PK,08,
AZ,ARIZONA,Center for Academic Success Inc. (4191),(520)458-4200,http://casschools.com/,900 CARMELITA DR,SIERRA VISTA,AZ,85635,0400016,Independent charter district,KG,12,
AZ,ARIZONA,Pine Forest Education Association Inc. (4201),(928)779-9880,http://www.pineforestschool.org,1120 W KAIBAB LN,FLAGSTAFF,AZ,86001,0400018,Independent charter district,KG,08,
AZ,ARIZONA,Flagstaff Arts And Leadership Academy (4202),(928)779-7223,http://www.flagarts.com,3401 N FORT VALLEY RD,FLAGSTAFF,AZ,86001,0400019,Independent charter district,06,12,
AZ,ARIZONA,Flagstaff Montessori (4205),(928)226-1212,,850 N LOCUST ST,FLAGSTAFF,AZ,86001,0400020,Independent charter district,KG,08,
AZ,ARIZONA,Colorado City Unified District (4370),(928)875-9000,http://www.ccschools.us,325 North Cottonwood St,Colorado City,AZ,86021,0400021,Regular public school district that is not a component of a supervisory union,PK,12,
AZ,ARIZONA,Vernon Elementary District (4162),(928)537-5463,http://www.vernon.k12.az.us,90 CRN 3139,Vernon,AZ,85940,0400022,Regular public school district that is not a component of a supervisory union,PK,08,
AZ,ARIZONA,Pinon Unified District (4390),(928)725-3450,http://www.pusdatsa.org,Navajo Hwy 41,Pinon,AZ,86510,0400023,Regular public school district that is not a component of a supervisory union,PK,12,
AZ,ARIZONA,Heber-Overgaard Unified District (4392),(928)535-4622,http://www.heberovergaardschools.org,3375 BUCKSKIN CANYON RD,HEBER,AZ,85928,0400026,Regular public school district that is not a component of a supervisory union,PK,12,
AZ,ARIZONA,Triumphant Learning Center (4225),(928)348-8422,,201 E MAIN ST,SAFFORD,AZ,85546,0400028,Independent charter district,KG,08,
AZ,ARIZONA,Ridgeline Academy Inc. (4301),(623)223-1335,http://www.ridgelineacademy.org,33625 N NORTH VALLEY PKWY,PHOENIX,AZ,85085,0400031,Independent charter district,KG,12,
AZ,ARIZONA,The Boys & Girls Clubs of the Valley (4305),(480)844-3965,http://www.mesaartsacademy.org/,221 W 6TH AVE,MESA,AZ,85210,0400033,Independent charter district,KG,08,
AZ,ARIZONA,Reid Traditional Schools' Valley Academy Inc. (4306),(623)478-2344,http://ValleyAcademy.com,14841 N BLACK CANYON HWY,PHOENIX,AZ,85023,0400034,Independent charter district,KG,08,
AZ,ARIZONA,Twenty First Century Charter School Inc. Bennett  (4310),(602)943-1317,http://www.bennettacademy.com,2930 W BETHANY HOME RD,PHOENIX,AZ,85017,0400037,Independent charter district,KG,08,
AZ,ARIZONA,STEP UP Schools Inc. (4313),(480)344-2600,http://www.stepupschoolsmesa.org,44 E 5TH ST,MESA,AZ,85201,0400040,Independent charter district,KG,08,
AZ,ARIZONA,Maricopa County Community College District dba Gat (4314),(602)286-8759,,108 N 40TH ST,PHOENIX,AZ,85034,0400041,Independent charter district,09,12,
AZ,ARIZONA,New School For The Arts (4316),(480)252-5414,http://www.aznsa.com/,1216 E APACHE BLVD,TEMPE,AZ,85281,0400043,Independent charter district,09,12,
AZ,ARIZONA,Salt River Pima-Maricopa  Community Schools (4320),(480)362-2500,http://saltriverschools.org,4827 N COUNTRY CLUB DR,SCOTTSDALE,AZ,85256,0400047,Independent charter district,09,12,
AZ,ARIZONA,Espiritu Community Development Corp. (4335),(602)243-7788,http://www.espiritu.org,4848 S 2ND ST,PHOENIX,AZ,85040,0400052,Independent charter district,07,12,
